label,withinID,end,start,value1,value2
SC_R,22,2200,2100,0.0163695219830513,0.0165419857658905
SC_R,23,2300,2200,0.0172419682423592,0.0172391730248246
SC_R,24,2400,2300,0.0170328238316553,0.0171726609011813
SC_R,25,2500,2400,0.0180658240336214,0.0181613167546991
SC_R,26,2600,2500,0.0201707894098019,0.0201063873991704
SC_R,27,2700,2600,0.0197022222131081,0.0195320861681236
SC_R,28,2800,2700,0.0203747556985093,0.0204698541892705
SC_R,29,2900,2800,0.0194432293660158,0.0196606339989862
SC_R,30,3000,2900,0.0164253430229938,0.0165703919808717
SC_R,31,3100,3000,0.0207242915986067,0.0206758037699899
SC_R,32,3200,3100,0.0195891440151718,0.0197383576023745
SC_R,33,3300,3200,0.019607621255317,0.0195575967580425
SC_R,34,3400,3300,0.0192432630604482,0.0194954059940257
SC_R,35,3500,3400,0.0191701922340067,0.0192566393174861
SC_R,36,3600,3500,0.0193467456026557,0.0196207301196302
SC_R,37,3700,3600,0.0206289682147205,0.0208636464888322
SC_R,38,3800,3700,0.0188714362515085,0.0191495735892815
SC_R,39,3900,3800,0.0177020273502322,0.0176539555405015
VA_R,1,100,0,0.0169207646397257,0.0169753066799429
VA_R,2,200,100,0.0172728367323302,0.0173802276306534
VA_R,3,300,200,0.0173691634232374,0.0175904815015065
VA_R,4,400,300,0.0175268131249316,0.0176883386235336
VA_R,5,500,400,0.0199877467497284,0.0200217322733705
VA_R,6,600,500,0.0195254042271531,0.0192949877138088
VA_R,7,700,600,0.0157965683989282,0.0156667230391921
VA_R,8,800,700,0.0149338460483128,0.0151326287632447
VA_R,9,900,800,0.0158490152731566,0.0157491229518364
Vis1_R,1,100,0,0.0160239628844297,0.0159170651172319
Vis1_R,2,200,100,0.0193629788720117,0.0192972538518018
Vis1_R,3,300,200,0.0169710196068075,0.0168746898326194
Vis1_R,4,400,300,0.0161427879471185,0.016002665441694
Vis1_R,5,500,400,0.0190652873325463,0.0188293569554647
Vis1_R,6,600,500,0.0171743377647397,0.0171547326323477
Vis1_R,7,700,600,0.0176521832100449,0.0175935346489848
Vis1_R,8,800,700,0.0193832017148002,0.0191641592143585
Vis1_R,9,900,800,0.0174609983958097,0.0173220207719934
Vis2_R,1,100,0,0.0178471282892193,0.0180234765780483
Vis2_R,2,200,100,0.0198332655434427,0.0198029203813585
Vis2_R,3,300,200,0.0190940673878521,0.0190636868838009
Vis2_R,4,400,300,0.0182500807932162,0.018393283516961
